Prefix Length,Feature Vector Length,SHAP Running Time,LIME Running Time
1,192,0.0039052963256835938,1.9302186965942383
1,192,0.004881858825683594,1.9565801620483398
1,192,0.004881381988525391,1.9419353008270264
1,192,0.0039055347442626953,1.9370532035827637
1,192,0.003905773162841797,1.9351003170013428
1,192,0.0039052963256835938,1.9282662868499756
1,192,0.0039060115814208984,1.9390053749084473
1,192,0.003905773162841797,1.9380292892456055
1,192,0.003905773162841797,1.952674388885498
1,192,0.004882097244262695,1.9419350624084473
1,192,0.0039055347442626953,1.9380290508270264
1,192,0.003905773162841797,1.9272894859313965
1,192,0.00390625,1.9360764026641846
1,192,0.0039055347442626953,1.9370534420013428
1,192,0.0039052963256835938,1.9311954975128174
1,192,0.004881143569946289,1.9282665252685547
1,192,0.004881620407104492,1.9390060901641846
1,192,0.003905773162841797,1.9204554557800293
1,192,0.0039055347442626953,1.9253370761871338
1,192,0.0039052963256835938,1.934124231338501
1,192,0.0039055347442626953,1.9292423725128174
1,192,0.003905773162841797,1.9390060901641846
1,192,0.003905057907104492,1.9507219791412354
1,192,0.0039060115814208984,1.9399819374084473
1,192,0.003905773162841797,1.9507238864898682
1,192,0.0048792362213134766,1.9751310348510742
1,192,0.004881381988525391,1.9370534420013428
1,192,0.004881858825683594,1.9399819374084473
1,192,0.004882097244262695,1.9458403587341309
1,192,0.004881381988525391,1.9390060901641846
1,192,0.003905773162841797,1.964390754699707
1,192,0.0039055347442626953,1.9399819374084473
1,192,0.0039060115814208984,1.9351000785827637
1,192,0.004881620407104492,2.01418399810791
1,192,0.003905773162841797,1.9360768795013428
1,192,0.0039055347442626953,1.9321718215942383
1,192,0.003905057907104492,1.9546277523040771
1,192,0.0039052963256835938,1.9429113864898682
1,192,0.0039052963256835938,1.9399826526641846
2,191,0.003887653350830078,2.36761736869812
2,191,0.0039064884185791016,2.367617130279541
2,191,0.003905773162841797,2.359807014465332
2,191,0.004881858825683594,2.3764050006866455
2,191,0.004882335662841797,2.3744521141052246
2,191,0.0039055347442626953,2.3578548431396484
2,191,0.0039055347442626953,2.3764047622680664
2,191,0.0039055347442626953,2.351996898651123
2,191,0.004881620407104492,2.378357410430908
2,191,0.0039055347442626953,2.356879234313965
2,191,0.003905057907104492,2.3666412830352783
2,191,0.004882097244262695,2.3588309288024902
2,191,0.0039055347442626953,2.363712787628174
2,191,0.004881381988525391,2.392026662826538
2,191,0.003905773162841797,2.401789665222168
2,191,0.004881858825683594,2.361759901046753
2,191,0.004881858825683594,2.378357410430908
2,191,0.0039055347442626953,2.370547294616699
2,191,0.0039055347442626953,2.393002510070801
2,191,0.0039055347442626953,2.360783815383911
2,191,0.0039055347442626953,2.394955635070801
2,191,0.0039055347442626953,2.39300274848938
2,191,0.0039055347442626953,2.3842155933380127
2,191,0.003905773162841797,2.3842155933380127
2,191,0.003905773162841797,2.358830451965332
2,191,0.0039060115814208984,2.377380609512329
2,191,0.003905773162841797,2.390073776245117
2,191,0.0039060115814208984,2.370546817779541
2,191,0.004881143569946289,2.3568787574768066
2,191,0.004881858825683594,2.3744521141052246
2,191,0.004882335662841797,2.382262706756592
2,191,0.004881620407104492,2.4701337814331055
2,191,0.0039055347442626953,2.3773813247680664
2,191,0.004881858825683594,2.371523141860962
2,191,0.003905773162841797,2.3900740146636963
2,191,0.0039055347442626953,2.3764050006866455
2,191,0.003905773162841797,2.3559014797210693
2,191,0.004881620407104492,2.392026662826538
2,191,0.003905773162841797,2.411553382873535
2,191,0.004881858825683594,2.421315908432007
2,191,0.004882097244262695,2.361759901046753
2,191,0.004881620407104492,2.374452590942383
2,191,0.0039060115814208984,2.347114324569702
2,191,0.0039060115814208984,2.3773810863494873
2,191,0.003905773162841797,2.3676178455352783
2,191,0.0039055347442626953,2.361759901046753
2,191,0.0039055347442626953,2.3666415214538574
2,191,0.004881620407104492,2.351996660232544
2,191,0.004881858825683594,2.360783576965332
2,191,0.0039052963256835938,2.3559021949768066
2,191,0.0039055347442626953,2.3793342113494873
2,191,0.003905773162841797,2.3539488315582275
2,191,0.0039055347442626953,2.3676180839538574
2,191,0.004881858825683594,2.3773815631866455
2,191,0.0039055347442626953,2.3666417598724365
2,191,0.0039052963256835938,2.383239507675171
2,191,0.0039055347442626953,2.389097213745117
2,191,0.004881858825683594,2.374452590942383
2,191,0.004881858825683594,2.3676178455352783
2,191,0.0039055347442626953,2.3881211280822754
2,191,0.004881620407104492,2.360783815383911
2,191,0.0039052963256835938,2.360783815383911
2,191,0.0039060115814208984,2.3754281997680664
2,191,0.0039060115814208984,2.3949551582336426
2,191,0.0039055347442626953,2.390073537826538
2,191,0.003905773162841797,2.3646888732910156
2,191,0.0039055347442626953,2.373476028442383
2,191,0.0039055347442626953,2.362736225128174
2,191,0.003905773162841797,2.3764047622680664
2,191,0.004881620407104492,2.3676180839538574
2,191,0.004881858825683594,2.375429153442383
2,191,0.004881620407104492,2.382262945175171
2,191,0.003905773162841797,2.3627359867095947
3,197,0.0038776397705078125,2.4183871746063232
3,197,0.0039060115814208984,2.4379141330718994
3,197,0.0039055347442626953,2.4486539363861084
3,197,0.0039055347442626953,2.4086241722106934
3,197,0.004881858825683594,2.4154584407806396
3,197,0.0039055347442626953,2.405695676803589
3,197,0.0039048194885253906,2.443772792816162
3,197,0.0039055347442626953,2.4144816398620605
3,197,0.0039060115814208984,2.433032274246216
3,197,0.004881620407104492,2.4281511306762695
3,197,0.003905773162841797,2.423269033432007
3,197,0.0039052963256835938,2.4301037788391113
3,197,0.003905773162841797,2.461346387863159
3,197,0.004881381988525391,2.441819906234741
3,197,0.004881858825683594,2.4691572189331055
3,197,0.0039055347442626953,2.4349851608276367
3,197,0.004881381988525391,2.4711101055145264
3,197,0.004882097244262695,2.4261980056762695
3,197,0.004881858825683594,2.5472638607025146
3,197,0.0039055347442626953,2.440843343734741
3,197,0.004881858825683594,2.5130927562713623
3,197,0.004881381988525391,2.4105770587921143
3,197,0.0039052963256835938,2.45060658454895
3,197,0.003905773162841797,2.4291272163391113
3,197,0.0039052963256835938,2.46329927444458
3,197,0.004881620407104492,2.46525239944458
3,197,0.0039055347442626953,2.4271748065948486
3,197,0.0039048194885253906,2.483802318572998
3,197,0.003905773162841797,2.4447481632232666
3,197,0.0039060115814208984,2.4183871746063232
3,197,0.004882097244262695,2.4672045707702637
3,197,0.0039052963256835938,2.4603700637817383
3,197,0.003905773162841797,2.423269033432007
3,197,0.0039052963256835938,2.4213168621063232
3,197,0.004881858825683594,2.461345911026001
3,197,0.00390625,2.4369373321533203
3,197,0.003905773162841797,2.423269271850586
3,197,0.003905773162841797,2.420339584350586
3,197,0.003905773162841797,2.424245595932007
3,197,0.004881620407104492,2.441819667816162
3,197,0.003905773162841797,2.4476773738861084
3,197,0.003905773162841797,2.4271745681762695
3,197,0.004881620407104492,2.4193639755249023
