iter;dataset;cls;method;nr_events;param;value;score
3;production;xgboost;prefix_index;4;colsample_bytree;0.9247964042129654;0.16666666666666666
3;production;xgboost;prefix_index;5;colsample_bytree;0.9247964042129654;0.16959064327485382
3;production;xgboost;prefix_index;6;colsample_bytree;0.9247964042129654;0.16666666666666666
3;production;xgboost;prefix_index;7;colsample_bytree;0.9247964042129654;0.20907738095238096
3;production;xgboost;prefix_index;8;colsample_bytree;0.9247964042129654;0.16666666666666666
3;production;xgboost;prefix_index;9;colsample_bytree;0.9247964042129654;0.21313131313131314
3;production;xgboost;prefix_index;10;colsample_bytree;0.9247964042129654;0.20714285714285716
3;production;xgboost;prefix_index;11;colsample_bytree;0.9247964042129654;0.1375661375661376
3;production;xgboost;prefix_index;12;colsample_bytree;0.9247964042129654;0.125
3;production;xgboost;prefix_index;13;colsample_bytree;0.9247964042129654;0.16666666666666666
3;production;xgboost;prefix_index;14;colsample_bytree;0.9247964042129654;0.16666666666666666
3;production;xgboost;prefix_index;15;colsample_bytree;0.9247964042129654;0.16666666666666666
3;production;xgboost;prefix_index;16;colsample_bytree;0.9247964042129654;0.16666666666666666
3;production;xgboost;prefix_index;17;colsample_bytree;0.9247964042129654;0.16666666666666666
3;production;xgboost;prefix_index;18;colsample_bytree;0.9247964042129654;0.16666666666666666
3;production;xgboost;prefix_index;19;colsample_bytree;0.9247964042129654;0.16666666666666666
3;production;xgboost;prefix_index;20;colsample_bytree;0.9247964042129654;0.16666666666666666
3;production;xgboost;prefix_index;21;colsample_bytree;0.9247964042129654;0.16666666666666666
3;production;xgboost;prefix_index;22;colsample_bytree;0.9247964042129654;0.16666666666666666
3;production;xgboost;prefix_index;23;colsample_bytree;0.9247964042129654;0.16666666666666666
3;production;xgboost;prefix_index;1;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;2;learning_rate;3.206763135523035;0.17283950617283952
3;production;xgboost;prefix_index;3;learning_rate;3.206763135523035;0.2193939393939394
3;production;xgboost;prefix_index;4;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;5;learning_rate;3.206763135523035;0.16959064327485382
3;production;xgboost;prefix_index;6;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;7;learning_rate;3.206763135523035;0.20907738095238096
3;production;xgboost;prefix_index;8;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;9;learning_rate;3.206763135523035;0.21313131313131314
3;production;xgboost;prefix_index;10;learning_rate;3.206763135523035;0.20714285714285716
3;production;xgboost;prefix_index;11;learning_rate;3.206763135523035;0.1375661375661376
3;production;xgboost;prefix_index;12;learning_rate;3.206763135523035;0.125
3;production;xgboost;prefix_index;13;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;14;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;15;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;16;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;17;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;18;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;19;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;20;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;21;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;22;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;23;learning_rate;3.206763135523035;0.16666666666666666
3;production;xgboost;prefix_index;1;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;2;max_depth;4;0.17283950617283952
3;production;xgboost;prefix_index;3;max_depth;4;0.2193939393939394
3;production;xgboost;prefix_index;4;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;5;max_depth;4;0.16959064327485382
3;production;xgboost;prefix_index;6;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;7;max_depth;4;0.20907738095238096
3;production;xgboost;prefix_index;8;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;9;max_depth;4;0.21313131313131314
3;production;xgboost;prefix_index;10;max_depth;4;0.20714285714285716
3;production;xgboost;prefix_index;11;max_depth;4;0.1375661375661376
3;production;xgboost;prefix_index;12;max_depth;4;0.125
3;production;xgboost;prefix_index;13;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;14;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;15;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;16;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;17;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;18;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;19;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;20;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;21;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;22;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;23;max_depth;4;0.16666666666666666
3;production;xgboost;prefix_index;1;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;2;min_child_weight;4;0.17283950617283952
3;production;xgboost;prefix_index;3;min_child_weight;4;0.2193939393939394
3;production;xgboost;prefix_index;4;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;5;min_child_weight;4;0.16959064327485382
3;production;xgboost;prefix_index;6;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;7;min_child_weight;4;0.20907738095238096
3;production;xgboost;prefix_index;8;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;9;min_child_weight;4;0.21313131313131314
3;production;xgboost;prefix_index;10;min_child_weight;4;0.20714285714285716
3;production;xgboost;prefix_index;11;min_child_weight;4;0.1375661375661376
3;production;xgboost;prefix_index;12;min_child_weight;4;0.125
3;production;xgboost;prefix_index;13;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;14;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;15;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;16;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;17;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;18;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;19;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;20;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;21;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;22;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;23;min_child_weight;4;0.16666666666666666
3;production;xgboost;prefix_index;1;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;2;subsample;0.6643783319280445;0.17283950617283952
3;production;xgboost;prefix_index;3;subsample;0.6643783319280445;0.2193939393939394
3;production;xgboost;prefix_index;4;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;5;subsample;0.6643783319280445;0.16959064327485382
3;production;xgboost;prefix_index;6;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;7;subsample;0.6643783319280445;0.20907738095238096
3;production;xgboost;prefix_index;8;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;9;subsample;0.6643783319280445;0.21313131313131314
3;production;xgboost;prefix_index;10;subsample;0.6643783319280445;0.20714285714285716
3;production;xgboost;prefix_index;11;subsample;0.6643783319280445;0.1375661375661376
3;production;xgboost;prefix_index;12;subsample;0.6643783319280445;0.125
3;production;xgboost;prefix_index;13;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;14;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;15;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;16;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;17;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;18;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;19;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;20;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;21;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;22;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;23;subsample;0.6643783319280445;0.16666666666666666
3;production;xgboost;prefix_index;0;processing_time;45.24198055267334;0
4;production;xgboost;prefix_index;1;colsample_bytree;0.7626897207903399;0.15277777777777776
4;production;xgboost;prefix_index;2;colsample_bytree;0.7626897207903399;0.21885521885521889
4;production;xgboost;prefix_index;3;colsample_bytree;0.7626897207903399;0.18666666666666668
4;production;xgboost;prefix_index;4;colsample_bytree;0.7626897207903399;0.2051868802440885
4;production;xgboost;prefix_index;5;colsample_bytree;0.7626897207903399;0.17738791423001946
4;production;xgboost;prefix_index;6;colsample_bytree;0.7626897207903399;0.21412037037037038
4;production;xgboost;prefix_index;7;colsample_bytree;0.7626897207903399;0.2113095238095238
4;production;xgboost;prefix_index;8;colsample_bytree;0.7626897207903399;0.18333333333333332
4;production;xgboost;prefix_index;9;colsample_bytree;0.7626897207903399;0.15151515151515152
4;production;xgboost;prefix_index;10;colsample_bytree;0.7626897207903399;0.14523809523809522
4;production;xgboost;prefix_index;11;colsample_bytree;0.7626897207903399;0.1970899470899471
4;production;xgboost;prefix_index;12;colsample_bytree;0.7626897207903399;0.18452380952380953
4;production;xgboost;prefix_index;13;colsample_bytree;0.7626897207903399;0.20833333333333334
4;production;xgboost;prefix_index;14;colsample_bytree;0.7626897207903399;0.13852813852813853
4;production;xgboost;prefix_index;15;colsample_bytree;0.7626897207903399;0.19999999999999998
4;production;xgboost;prefix_index;16;colsample_bytree;0.7626897207903399;0.1369047619047619
4;production;xgboost;prefix_index;17;colsample_bytree;0.7626897207903399;0.16666666666666666
4;production;xgboost;prefix_index;18;colsample_bytree;0.7626897207903399;0.16666666666666666
4;production;xgboost;prefix_index;19;colsample_bytree;0.7626897207903399;0.16666666666666666
4;production;xgboost;prefix_index;20;colsample_bytree;0.7626897207903399;0.16666666666666666
4;production;xgboost;prefix_index;21;colsample_bytree;0.7626897207903399;0.16666666666666666
4;production;xgboost;prefix_index;22;colsample_bytree;0.7626897207903399;0.16666666666666666
4;production;xgboost;prefix_index;23;colsample_bytree;0.7626897207903399;0.16666666666666666
4;production;xgboost;prefix_index;1;learning_rate;1.9498602353895933;0.15277777777777776
4;production;xgboost;prefix_index;2;learning_rate;1.9498602353895933;0.21885521885521889
4;production;xgboost;prefix_index;3;learning_rate;1.9498602353895933;0.18666666666666668
4;production;xgboost;prefix_index;4;learning_rate;1.9498602353895933;0.2051868802440885
4;production;xgboost;prefix_index;5;learning_rate;1.9498602353895933;0.17738791423001946
4;production;xgboost;prefix_index;6;learning_rate;1.9498602353895933;0.21412037037037038
4;production;xgboost;prefix_index;7;learning_rate;1.9498602353895933;0.2113095238095238
4;production;xgboost;prefix_index;8;learning_rate;1.9498602353895933;0.18333333333333332
4;production;xgboost;prefix_index;9;learning_rate;1.9498602353895933;0.15151515151515152
4;production;xgboost;prefix_index;10;learning_rate;1.9498602353895933;0.14523809523809522
4;production;xgboost;prefix_index;11;learning_rate;1.9498602353895933;0.1970899470899471
4;production;xgboost;prefix_index;12;learning_rate;1.9498602353895933;0.18452380952380953
4;production;xgboost;prefix_index;13;learning_rate;1.9498602353895933;0.20833333333333334
4;production;xgboost;prefix_index;14;learning_rate;1.9498602353895933;0.13852813852813853
4;production;xgboost;prefix_index;15;learning_rate;1.9498602353895933;0.19999999999999998
4;production;xgboost;prefix_index;16;learning_rate;1.9498602353895933;0.1369047619047619
4;production;xgboost;prefix_index;17;learning_rate;1.9498602353895933;0.16666666666666666
4;production;xgboost;prefix_index;18;learning_rate;1.9498602353895933;0.16666666666666666
4;production;xgboost;prefix_index;19;learning_rate;1.9498602353895933;0.16666666666666666
4;production;xgboost;prefix_index;20;learning_rate;1.9498602353895933;0.16666666666666666
4;production;xgboost;prefix_index;21;learning_rate;1.9498602353895933;0.16666666666666666
4;production;xgboost;prefix_index;22;learning_rate;1.9498602353895933;0.16666666666666666
4;production;xgboost;prefix_index;23;learning_rate;1.9498602353895933;0.16666666666666666
4;production;xgboost;prefix_index;1;max_depth;16;0.15277777777777776
4;production;xgboost;prefix_index;2;max_depth;16;0.21885521885521889
4;production;xgboost;prefix_index;3;max_depth;16;0.18666666666666668
4;production;xgboost;prefix_index;4;max_depth;16;0.2051868802440885
4;production;xgboost;prefix_index;5;max_depth;16;0.17738791423001946
4;production;xgboost;prefix_index;6;max_depth;16;0.21412037037037038
4;production;xgboost;prefix_index;7;max_depth;16;0.2113095238095238
4;production;xgboost;prefix_index;8;max_depth;16;0.18333333333333332
4;production;xgboost;prefix_index;9;max_depth;16;0.15151515151515152
4;production;xgboost;prefix_index;10;max_depth;16;0.14523809523809522
4;production;xgboost;prefix_index;11;max_depth;16;0.1970899470899471
4;production;xgboost;prefix_index;12;max_depth;16;0.18452380952380953
4;production;xgboost;prefix_index;13;max_depth;16;0.20833333333333334
4;production;xgboost;prefix_index;14;max_depth;16;0.13852813852813853
4;production;xgboost;prefix_index;15;max_depth;16;0.19999999999999998
4;production;xgboost;prefix_index;16;max_depth;16;0.1369047619047619
4;production;xgboost;prefix_index;17;max_depth;16;0.16666666666666666
4;production;xgboost;prefix_index;18;max_depth;16;0.16666666666666666
4;production;xgboost;prefix_index;19;max_depth;16;0.16666666666666666
4;production;xgboost;prefix_index;20;max_depth;16;0.16666666666666666
4;production;xgboost;prefix_index;21;max_depth;16;0.16666666666666666
4;production;xgboost;prefix_index;22;max_depth;16;0.16666666666666666
4;production;xgboost;prefix_index;23;max_depth;16;0.16666666666666666
4;production;xgboost;prefix_index;1;min_child_weight;3;0.15277777777777776
4;production;xgboost;prefix_index;2;min_child_weight;3;0.21885521885521889
4;production;xgboost;prefix_index;3;min_child_weight;3;0.18666666666666668
4;production;xgboost;prefix_index;4;min_child_weight;3;0.2051868802440885
4;production;xgboost;prefix_index;5;min_child_weight;3;0.17738791423001946
4;production;xgboost;prefix_index;6;min_child_weight;3;0.21412037037037038
4;production;xgboost;prefix_index;7;min_child_weight;3;0.2113095238095238
4;production;xgboost;prefix_index;8;min_child_weight;3;0.18333333333333332
4;production;xgboost;prefix_index;9;min_child_weight;3;0.15151515151515152
4;production;xgboost;prefix_index;10;min_child_weight;3;0.14523809523809522
4;production;xgboost;prefix_index;11;min_child_weight;3;0.1970899470899471
4;production;xgboost;prefix_index;12;min_child_weight;3;0.18452380952380953
4;production;xgboost;prefix_index;13;min_child_weight;3;0.20833333333333334
4;production;xgboost;prefix_index;14;min_child_weight;3;0.13852813852813853
4;production;xgboost;prefix_index;15;min_child_weight;3;0.19999999999999998
4;production;xgboost;prefix_index;16;min_child_weight;3;0.1369047619047619
4;production;xgboost;prefix_index;17;min_child_weight;3;0.16666666666666666
4;production;xgboost;prefix_index;18;min_child_weight;3;0.16666666666666666
4;production;xgboost;prefix_index;19;min_child_weight;3;0.16666666666666666
4;production;xgboost;prefix_index;20;min_child_weight;3;0.16666666666666666
4;production;xgboost;prefix_index;21;min_child_weight;3;0.16666666666666666
4;production;xgboost;prefix_index;22;min_child_weight;3;0.16666666666666666
4;production;xgboost;prefix_index;23;min_child_weight;3;0.16666666666666666
4;production;xgboost;prefix_index;1;subsample;0.9269325626289702;0.15277777777777776
4;production;xgboost;prefix_index;2;subsample;0.9269325626289702;0.21885521885521889
4;production;xgboost;prefix_index;3;subsample;0.9269325626289702;0.18666666666666668
4;production;xgboost;prefix_index;4;subsample;0.9269325626289702;0.2051868802440885
4;production;xgboost;prefix_index;5;subsample;0.9269325626289702;0.17738791423001946
4;production;xgboost;prefix_index;6;subsample;0.9269325626289702;0.21412037037037038
4;production;xgboost;prefix_index;7;subsample;0.9269325626289702;0.2113095238095238
4;production;xgboost;prefix_index;8;subsample;0.9269325626289702;0.18333333333333332
4;production;xgboost;prefix_index;9;subsample;0.9269325626289702;0.15151515151515152
4;production;xgboost;prefix_index;10;subsample;0.9269325626289702;0.14523809523809522
4;production;xgboost;prefix_index;11;subsample;0.9269325626289702;0.1970899470899471
4;production;xgboost;prefix_index;12;subsample;0.9269325626289702;0.18452380952380953
4;production;xgboost;prefix_index;13;subsample;0.9269325626289702;0.20833333333333334
4;production;xgboost;prefix_index;14;subsample;0.9269325626289702;0.13852813852813853
4;production;xgboost;prefix_index;15;subsample;0.9269325626289702;0.19999999999999998
4;production;xgboost;prefix_index;16;subsample;0.9269325626289702;0.1369047619047619
4;production;xgboost;prefix_index;17;subsample;0.9269325626289702;0.16666666666666666
4;production;xgboost;prefix_index;18;subsample;0.9269325626289702;0.16666666666666666
4;production;xgboost;prefix_index;19;subsample;0.9269325626289702;0.16666666666666666
4;production;xgboost;prefix_index;20;subsample;0.9269325626289702;0.16666666666666666
4;production;xgboost;prefix_index;21;subsample;0.9269325626289702;0.16666666666666666
4;production;xgboost;prefix_index;22;subsample;0.9269325626289702;0.16666666666666666
4;production;xgboost;prefix_index;23;subsample;0.9269325626289702;0.16666666666666666
4;production;xgboost;prefix_index;0;processing_time;43.465662717819214;0
5;production;xgboost;prefix_index;1;colsample_bytree;0.17066605531740897;0.20787037037037037
5;production;xgboost;prefix_index;2;colsample_bytree;0.17066605531740897;0.21773288439955107
5;production;xgboost;prefix_index;3;colsample_bytree;0.17066605531740897;0.21575757575757573
5;production;xgboost;prefix_index;4;colsample_bytree;0.17066605531740897;0.2257818459191457
5;production;xgboost;prefix_index;5;colsample_bytree;0.17066605531740897;0.2270955165692008
5;production;xgboost;prefix_index;6;colsample_bytree;0.17066605531740897;0.19907407407407407
5;production;xgboost;prefix_index;7;colsample_bytree;0.17066605531740897;0.2113095238095238
5;production;xgboost;prefix_index;8;colsample_bytree;0.17066605531740897;0.15
5;production;xgboost;prefix_index;9;colsample_bytree;0.17066605531740897;0.16161616161616163
5;production;xgboost;prefix_index;10;colsample_bytree;0.17066605531740897;0.1761904761904762
5;production;xgboost;prefix_index;11;colsample_bytree;0.17066605531740897;0.15873015873015875
5;production;xgboost;prefix_index;12;colsample_bytree;0.17066605531740897;0.1875
5;production;xgboost;prefix_index;13;colsample_bytree;0.17066605531740897;0.16666666666666666
5;production;xgboost;prefix_index;14;colsample_bytree;0.17066605531740897;0.16666666666666666
5;production;xgboost;prefix_index;15;colsample_bytree;0.17066605531740897;0.16666666666666666
5;production;xgboost;prefix_index;16;colsample_bytree;0.17066605531740897;0.16666666666666666
5;production;xgboost;prefix_index;17;colsample_bytree;0.17066605531740897;0.16666666666666666
5;production;xgboost;prefix_index;18;colsample_bytree;0.17066605531740897;0.16666666666666666
