Prefix Length,Feature Vector Length,SHAP Running Time,LIME Running Time
2,21,0.01366877555847168,0.5955660343170166
2,21,0.013668298721313477,0.5955662727355957
2,21,0.013668537139892578,0.6072821617126465
2,21,0.013668060302734375,0.5604181289672852
2,21,0.013668537139892578,0.5965421199798584
2,21,0.013668537139892578,0.5916612148284912
2,21,0.013668298721313477,0.5936131477355957
2,21,0.013668537139892578,0.6024012565612793
2,21,0.013667821884155273,0.5955657958984375
2,21,0.013669013977050781,0.5897071361541748
2,21,0.01366877555847168,0.5965423583984375
2,21,0.01366877555847168,0.5975186824798584
2,21,0.013668298721313477,0.591660737991333
2,21,0.01269221305847168,0.5975186824798584
2,21,0.014644622802734375,0.6365725994110107
2,21,0.013668298721313477,0.5867795944213867
2,21,0.013667821884155273,0.5945897102355957
2,21,0.013668537139892578,0.5965421199798584
2,21,0.01366877555847168,0.5965425968170166
2,21,0.013668298721313477,0.6063058376312256
2,21,0.014644622802734375,0.5955657958984375
2,21,0.01366877555847168,0.5965428352355957
2,21,0.013668298721313477,0.6619570255279541
2,21,0.014644622802734375,0.5936136245727539
2,21,0.013668060302734375,0.602400541305542
2,21,0.013668298721313477,0.5955660343170166
2,21,0.01366877555847168,0.6023998260498047
2,21,0.013669013977050781,0.5936133861541748
2,21,0.013668298721313477,0.5975191593170166
2,21,0.012691736221313477,0.6033766269683838
2,21,0.01366877555847168,0.5975184440612793
2,21,0.01366877555847168,0.6043529510498047
2,21,0.013668298721313477,0.5955657958984375
2,21,0.01366877555847168,0.6004481315612793
2,21,0.013668298721313477,0.6512179374694824
2,21,0.013668060302734375,0.6053295135498047
2,21,0.014644384384155273,0.5916614532470703
2,21,0.013667583465576172,0.5906848907470703
2,21,0.013668060302734375,0.6375484466552734
2,21,0.013669013977050781,0.5916604995727539
2,21,0.012691974639892578,0.594590425491333
2,21,0.013667583465576172,0.6199743747711182
2,21,0.013669013977050781,0.630713701248169
2,21,0.01366877555847168,0.5955660343170166
2,21,0.013668298721313477,0.594590425491333
2,21,0.013668060302734375,0.6648859977722168
2,21,0.013668060302734375,0.6238808631896973
2,21,0.013668060302734375,0.6102111339569092
2,21,0.013668537139892578,0.609234094619751
2,21,0.01366877555847168,0.6072824001312256
2,21,0.013668060302734375,0.591660737991333
2,21,0.013668537139892578,0.561394214630127
2,21,0.01366877555847168,0.5789682865142822
2,21,0.013668298721313477,0.6053290367126465
2,21,0.013669013977050781,0.601423978805542
2,21,0.013668537139892578,0.6063053607940674
2,21,0.01366877555847168,0.5994713306427002
2,21,0.01269221305847168,0.5945897102355957
2,21,0.013668298721313477,0.6082584857940674
2,21,0.01366877555847168,0.6043529510498047
2,21,0.013668298721313477,0.631690502166748
2,21,0.013668537139892578,0.590684175491333
2,21,0.013669013977050781,0.5936129093170166
2,21,0.01366877555847168,0.6043529510498047
2,21,0.01269221305847168,0.5955660343170166
2,21,0.014644861221313477,0.593613862991333
2,21,0.013667821884155273,0.6024003028869629
2,21,0.01366877555847168,0.5955667495727539
2,21,0.013667821884155273,0.6063055992126465
2,21,0.013668298721313477,0.5936133861541748
2,21,0.01366877555847168,0.5887317657470703
2,21,0.013668298721313477,0.5945899486541748
2,21,0.013668298721313477,0.5945897102355957
2,21,0.013669252395629883,0.660980224609375
2,21,0.013668060302734375,0.5945897102355957
2,21,0.013668537139892578,0.6043531894683838
2,21,0.01366877555847168,0.5936129093170166
2,21,0.013668537139892578,0.5965423583984375
2,21,0.013668537139892578,0.6024003028869629
2,21,0.013668298721313477,0.5975191593170166
2,21,0.013668537139892578,0.6053297519683838
2,21,0.013668060302734375,0.5936131477355957
2,21,0.013668537139892578,0.5936133861541748
2,21,0.013669013977050781,0.6033761501312256
2,21,0.013668537139892578,0.5955660343170166
2,21,0.013668537139892578,0.5975184440612793
2,21,0.01366877555847168,0.6024003028869629
2,21,0.013668537139892578,0.5867788791656494
2,21,0.01366877555847168,0.5945899486541748
2,21,0.013668060302734375,0.5926370620727539
2,21,0.013668537139892578,0.5604181289672852
2,21,0.013668298721313477,0.5936131477355957
2,21,0.013668537139892578,0.5965421199798584
2,21,0.013669252395629883,0.5652992725372314
2,21,0.013668537139892578,0.5936131477355957
2,21,0.01269221305847168,0.6033766269683838
2,21,0.013668298721313477,0.5936136245727539
2,21,0.014644861221313477,0.631690502166748
2,21,0.013668298721313477,0.601423978805542
2,21,0.013668537139892578,0.6209509372711182
2,21,0.013668537139892578,0.5984950065612793
2,21,0.013668298721313477,0.5975186824798584
2,21,0.01366877555847168,0.6043531894683838
2,21,0.013668298721313477,0.5945901870727539
2,21,0.013667821884155273,0.5897083282470703
2,21,0.013668537139892578,0.6092343330383301
2,21,0.01366877555847168,0.5926370620727539
2,21,0.013668298721313477,0.5955662727355957
2,21,0.013668298721313477,0.602400541305542
2,21,0.013668298721313477,0.6072828769683838
2,21,0.013667821884155273,0.6268091201782227
2,21,0.013668298721313477,0.62388014793396
2,21,0.014645099639892578,0.6170449256896973
2,21,0.013668537139892578,0.5975193977355957
2,21,0.013668060302734375,0.5936131477355957
2,21,0.013668060302734375,0.5779922008514404
2,21,0.01366877555847168,0.5945897102355957
2,21,0.013668060302734375,0.6024010181427002
2,21,0.014644384384155273,0.5926368236541748
2,21,0.013668537139892578,0.6209511756896973
2,21,0.013668060302734375,0.6590290069580078
2,21,0.013667583465576172,0.5965423583984375
2,21,0.01366877555847168,0.5936136245727539
2,21,0.013668060302734375,0.6082582473754883
2,21,0.01366877555847168,0.5662767887115479
2,21,0.013667821884155273,0.6072821617126465
2,21,0.013668060302734375,0.6180217266082764
2,21,0.01366877555847168,0.5955660343170166
2,21,0.013668537139892578,0.6590280532836914
2,21,0.013668060302734375,0.5965425968170166
2,21,0.013668537139892578,0.6268088817596436
2,21,0.013668298721313477,0.5945899486541748
2,21,0.013668060302734375,0.5994713306427002
2,21,0.01366877555847168,0.6043529510498047
2,21,0.013668537139892578,0.5955662727355957
2,21,0.014644622802734375,0.5984957218170166
2,21,0.013667583465576172,0.592637300491333
2,21,0.014645099639892578,0.5994710922241211
2,21,0.014644861221313477,0.5926368236541748
2,21,0.01464533805847168,0.6053290367126465
2,21,0.013668537139892578,0.5965421199798584
2,21,0.013668537139892578,0.6082587242126465
2,21,0.013668537139892578,0.5604186058044434
2,21,0.013667821884155273,0.6043524742126465
2,21,0.01366877555847168,0.5975189208984375
2,21,0.013668298721313477,0.6648862361907959
2,21,0.016597747802734375,0.6043529510498047
2,21,0.015621185302734375,0.6170451641082764
2,21,0.013668537139892578,0.5955657958984375
2,21,0.01366877555847168,0.5926368236541748
2,21,0.01366877555847168,0.5936131477355957
2,21,0.013668537139892578,0.5926375389099121
2,21,0.014644145965576172,0.5955660343170166
2,21,0.013669013977050781,0.5955660343170166
2,21,0.013668060302734375,0.5945906639099121
2,21,0.012691259384155273,0.5955657958984375
2,21,0.014645099639892578,0.5975186824798584
2,21,0.013668537139892578,0.5955657958984375
2,21,0.013668537139892578,0.5965425968170166
2,21,0.013668537139892578,0.6063055992126465
2,21,0.01366877555847168,0.6082582473754883
2,21,0.013668298721313477,0.5994715690612793
2,21,0.01366877555847168,0.6053287982940674
2,21,0.013669013977050781,0.5926370620727539
2,21,0.013668298721313477,0.5975193977355957
2,21,0.014644384384155273,0.6629335880279541
2,21,0.013667821884155273,0.5643234252929688
2,21,0.013668298721313477,0.5955660343170166
2,21,0.01366877555847168,0.5975184440612793
2,21,0.013669013977050781,0.6004476547241211
2,21,0.013668060302734375,0.5945894718170166
2,21,0.01366877555847168,0.6170456409454346
2,21,0.013668537139892578,0.5936131477355957
2,21,0.013668537139892578,0.6043534278869629
2,21,0.013667821884155273,0.6043531894683838
2,21,0.013669013977050781,0.6023998260498047
2,21,0.01366877555847168,0.5945897102355957
2,21,0.013668298721313477,0.5936131477355957
2,21,0.01366877555847168,0.5926370620727539
2,21,0.013668537139892578,0.5936131477355957
2,21,0.01366877555847168,0.6150929927825928
2,21,0.013668060302734375,0.562370777130127
2,21,0.013668537139892578,0.600447416305542
2,21,0.013668537139892578,0.5975186824798584
2,21,0.013669013977050781,0.5633468627929688
2,21,0.013668537139892578,0.6609809398651123
2,21,0.013667821884155273,0.6063058376312256
2,21,0.013668537139892578,0.5975186824798584
2,21,0.013668298721313477,0.6629340648651123
